ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_id_changed
1779848342.040066,34,335,1.2419,6250
1779848342.5821455,36,325,1.2152,6852
1779848343.1271348,34,330,1.2495,6250
1779848343.668119,36,326,1.2134,6852
1779848344.2102797,34,328,1.2249,6250
1779848344.7531173,36,334,1.3100,6852
1779848345.2970428,34,326,1.2133,6250
1779848345.8415046,36,327,1.2213,6852
1779848346.3861647,34,333,1.2646,6250
1779848346.934836,36,326,1.2195,6852
1779848347.4772449,35,331,1.2385,6852
1779848348.0191665,35,329,1.2500,6250
1779848348.5595455,36,329,1.2178,6852
1779848349.105368,34,325,1.2147,6250
1779848349.6460445,36,326,1.2189,6852
1779848350.1909997,34,333,1.2689,6250
1779848350.7236304,36,330,1.2337,6852
1779848351.2705643,34,356,1.2526,6250
1779848351.8151736,36,345,1.2613,6852
1779848352.3573651,34,327,1.2226,6250
1779848352.9025886,36,328,1.2186,6852
1779848353.4437401,34,330,1.2441,6250
1779848353.9868383,36,315,1.1852,6852
1779848354.53168,34,330,1.2265,6250
1779848355.0765333,36,330,1.2467,6852
1779848355.6196566,34,335,1.2369,6250
1779848356.1613753,36,329,1.2058,6852
1779848356.70527,34,327,1.2392,6250
1779848357.250078,36,328,1.1947,6852
1779848357.7921395,34,324,1.2157,6250
1779848358.335886,36,329,1.2690,6852
1779848358.878234,34,334,1.2680,6250
1779848359.423147,36,336,1.2884,6852
1779848359.950797,36,349,1.2813,6852
1779848360.4920456,34,327,1.2137,6250
1779848361.036721,36,336,1.2788,6852
1779848361.579298,34,332,1.2439,6250
1779848362.123516,36,492,1.5148,6852
1779848362.6671948,34,388,1.3905,6250
1779848363.2127206,36,329,1.2421,6852
1779848363.7548544,35,328,1.2156,6852
1779848364.2999408,35,330,1.2580,6250
1779848364.8452525,36,330,1.1937,6852
1779848365.3825555,34,327,1.1983,6250
1779848365.922759,36,327,1.2389,6852
1779848366.4668493,34,326,1.2180,6250
1779848367.0085976,36,325,1.2158,6852
1779848367.5496438,34,329,1.2462,6250
1779848368.0793047,36,328,1.2072,6852
1779848368.614694,34,325,1.2158,6250
1779848369.156318,36,335,1.2939,6852
1779848369.697273,34,333,1.2380,6250
1779848370.2302566,36,331,1.2245,6852
1779848370.77503,34,328,1.2503,6250
1779848371.3124871,36,328,1.2234,6852
1779848371.855226,34,325,1.2209,6250
1779848372.3980339,36,328,1.2476,6852
1779848372.9381802,34,328,1.2512,6250
1779848373.4814959,36,332,1.2385,6852
1779848374.025468,34,332,1.2660,6250
1779848374.5617633,36,323,1.2140,6852
1779848375.10718,34,329,1.2224,6250
1779848375.6524262,36,371,1.2388,6852
